time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.160272246125,-0.0935961626362,12.1396806157,0.00387878483065,0.0762753727797,0.0,-0.445303927269,-0.132319534,3.11903810346,0.00420570083461,0.110924789236,0.0,475.92112834474557,477.2544973733046,476.89975879689297,475.1166016994167
1.3800000000000008,-0.188986044954,-0.101435500048,12.3348344828,0.00401203122892,0.0831045579009,0.0,-0.512618746414,-0.128970085128,3.38525431805,-0.00207852093813,0.119054026829,0.0,495.6778133139069,496.2848885181801,496.80430859159765,496.34327896573507
1.4400000000000008,-0.221858532511,-0.109074543448,12.5452595469,0.00337300892951,0.0904048871778,0.0,-0.583957806218,-0.125700537709,3.62807496929,-0.0394020723568,0.126447974361,0.0,491.24266170753805,491.8024372156524,492.45765682705684,489.6890492589248
1.5000000000000009,-0.2586850483,-0.116560264656,12.7646890304,0.000561506867404,0.0978373286986,0.0,-0.644295617061,-0.124064415729,3.68596356033,-0.0691273325432,0.11815918117,0.0,436.89048460125684,436.21299480600646,439.05696681522636,436.58204506616033
1.560000000000001,-0.299515225786,-0.124008977051,12.9899941909,6.279831929,0.10454042092,0.0,-0.717412669304,-0.124657563186,3.82364882226,-0.0584441553618,0.0939776358994,0.0,464.1657883235622,462.27431949374306,461.698277347975,462.5374217367041
1.620000000000001,-0.344537155169,-0.131563267679,13.220371977,6.27651234869,0.1100833166,0.0,-0.783822804169,-0.127463890359,3.85541529843,-0.0497263823732,0.0889841591154,0.0,430.78404147599565,430.3690458555421,430.11971373590796,430.85524791494447
1.680000000000001,-0.394198726708,-0.139381443753,13.4575918181,6.27372945846,0.115171067175,0.0,-0.872096639782,-0.133469866195,4.05112381425,-0.0404160651317,0.0747329264177,0.0,482.8115890696595,481.7403346134332,480.3484950488192,481.052935904705
1.740000000000001,-0.449015237935,-0.147601000481,13.7043148042,6.27141191306,0.119853841757,0.0,-0.955555040789,-0.14075885458,4.17243519178,-0.0352669410251,0.0839597460077,0.0,460.5227579105019,461.25664788377884,460.64291056650217,461.0492650540105
1.8000000000000012,-0.508400947222,-0.156251663201,13.95384007,6.26936125389,0.124508757735,0.0,-1.02439220035,-0.147769780919,4.14508052797,-0.0320839623055,0.060086072363,0.0,415.3110585685868,413.21664484805285,413.98504185502236,414.26447385574573
1.8600000000000012,-0.572793341622,-0.165446230256,14.2080756834,6.26799341207,0.127800490985,0.0,-1.12233795969,-0.158887692777,4.32864976522,-0.00875956083586,0.0415587093517,0.0,480.598994078626,479.1942774670327,480.44245218617414,482.207705693493
1.9200000000000013,-0.642775029254,-0.175291108458,14.4705104375,6.26772746285,0.129866445391,0.0,-1.21058444514,-0.169307234567,4.41874513354,0.00305823635865,0.0137304477719,0.0,454.20708956740447,451.9699959398278,454.43932977730213,455.38580088634086
1.9800000000000013,-0.718292032858,-0.185787838481,14.7398847525,6.26797893932,0.130887923477,0.0,-1.30668838554,-0.180550948372,4.55977307189,0.00636629066731,0.0229104230601,0.0,469.6780303564164,470.3894365237178,470.66201132848204,470.91791381788516
2.0400000000000014,-0.799123393066,-0.196897692743,15.014077317,6.26857059022,0.132137408494,0.0,-1.38781245366,-0.18973122189,4.57983242044,0.0160659746031,0.0162883841909,0.0,434.0986137698553,433.54250766490134,433.72697973624594,434.54083938985383
2.1000000000000014,-0.8855349573,-0.208620000731,15.2946269946,6.26978877451,0.133463194562,0.0,-1.49261803039,-0.20087333317,4.77095399852,0.0276570568056,0.0317256807683,0.0,485.9713851336138,487.1272289209442,486.50312728587,487.3702599439866
2.1600000000000015,-0.977541985515,-0.220908478762,15.5812004454,6.27144771124,0.134993954031,0.0,-1.57445054121,-0.208594687463,4.78137453752,0.0276327201474,0.00865178320301,0.0,433.8573213093086,431.9155371591933,433.2314487507764,433.2296144967838
2.2200000000000015,-1.07492944308,-0.233667823935,15.8716482696,6.27298949534,0.135048869465,0.0,-1.67178921662,-0.21654342111,4.8996463641,0.021512117567,-0.0228047943824,0.0,468.3119393014544,465.8584331260728,467.4490726857133,466.97189838782936
2.2800000000000016,-1.17818704503,-0.246875204784,16.1694129734,6.27403095502,0.133363050918,0.0,-1.76992637662,-0.223572501657,5.02525666079,0.00738644889517,-0.0416337149769,0.0,470.9689133664358,469.50993199556257,471.28752857911695,470.1942315854071
2.3400000000000016,-1.28635438079,-0.260420646191,16.4676466727,6.27515643041,0.130812190305,0.0,-1.83557450436,-0.227886867084,4.91634608535,0.0350995920383,-0.0443359239469,0.0,395.3938336816911,395.14352347424176,393.8262815556561,396.38182404560206
2.4000000000000017,-1.39969181944,-0.274278593132,16.7689588573,6.27728940624,0.128397345797,0.0,-1.94195624346,-0.233788101883,5.12644343998,0.0364345652152,-0.033120532435,0.0,494.5647587852933,495.3895471983762,495.7220989598112,495.82060718909
2.4600000000000017,-1.51848341044,-0.288401532109,17.0760288238,6.2797091329,0.126289229697,0.0,-2.01764219805,-0.236782359421,5.10928879484,0.0471571865436,-0.0395032911623,0.0,428.6600260309296,428.11660065259707,426.7664789457184,427.6817897350408
2.520000000000002,-1.64220651808,-0.302670950511,17.3853784897,6.28232039982,0.123907447651,0.0,-2.10621260179,-0.238589442425,5.20193101934,0.0350246435,-0.0400852427078,0.0,462.86280452229994,462.81626711563064,462.61887099713977,461.6633808635895
2.580000000000002,-1.77086544363,-0.316996756983,17.6975531745,0.0015151789691,0.121661609055,0.0,-2.18226259802,-0.238741390269,5.20387713046,0.0476289649879,-0.0325907199432,0.0,434.28789957943263,434.9154662996797,434.60118534715434,435.65735648454734
2.640000000000002,-1.90464551149,-0.331277838982,18.0146492563,0.00416014319757,0.120288268815,0.0,-2.27684754931,-0.236990989724,5.36520439534,0.0358330219007,-0.00837440009557,0.0,483.1466776677773,484.9692111908139,484.1603685932075,483.272846800759
2.700000000000002,-2.04330138069,-0.345426780505,18.3349361414,0.00655296408334,0.119788451132,0.0,-2.34505277285,-0.234459564697,5.31125044981,0.0469442353159,-0.00824222808282,0.0,418.298876707252,418.3105031689516,417.5688117733955,418.53808019877226
2.760000000000002,-2.18651615698,-0.359356557699,18.6558418873,0.00947183209852,0.118760646913,0.0,-2.42871710896,-0.229588849106,5.38521110349,0.0518530269354,-0.048225156592,0.0,460.21723802824886,457.04093611308315,458.9366332017456,459.327521923656
2.820000000000002,-2.33438290582,-0.372964867954,18.9782422717,0.012547539716,0.115763613974,0.0,-2.50000531903,-0.22376244364,5.3615928694,0.0500527565822,-0.0536448294321,0.0,429.0843362857402,428.6222256901046,428.47735064396676,428.3260319763697
2.880000000000002,-2.48670278825,-0.386147548172,19.3010793408,0.0157587647157,0.112040561617,0.0,-2.57705878315,-0.215374401856,5.39947710065,0.0596808046109,-0.0896607358261,0.0,449.8646535302665,446.93504985853997,447.51047156734893,448.2954808254831
2.940000000000002,-2.64367325377,-0.398751404082,19.6270068807,0.0188729755063,0.106564893873,0.0,-2.65481139656,-0.20442719309,5.46451847658,0.0279834712368,-0.0946685001947,0.0,457.7584360253005,457.35294512983876,457.5375870881447,455.0080782358435
3.000000000000002,-2.80514730146,-0.410655779168,19.9561904397,0.0214046782601,0.100681881579,0.0,-2.7271802818,-0.192182254533,5.50812435608,0.0613402698554,-0.10584959463,0.0,451.42625678788534,450.5147826487359,449.2299537465028,451.92798156711643
